"REF_DATE","GEO","DGUID","Immigrant status","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Labour force","Females","55 years and over","Persons","249","thousands","3","v53040319","1.3.2.3.4","12.3","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Both sexes","15 years and over","Persons","249","thousands","3","v53040320","1.3.3.1.1","518.6","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040321","1.3.3.1.2","59.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040322","1.3.3.1.3","435.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Both sexes","55 years and over","Persons","249","thousands","3","v53040323","1.3.3.1.4","22.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Males","15 years and over","Persons","249","thousands","3","v53040324","1.3.3.2.1","300.7","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Males","15 to 24 years","Persons","249","thousands","3","v53040325","1.3.3.2.2","32.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Males","25 to 54 years","Persons","249","thousands","3","v53040326","1.3.3.2.3","254.4","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Males","55 years and over","Persons","249","thousands","3","v53040327","1.3.3.2.4","13.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Females","15 years and over","Persons","249","thousands","3","v53040328","1.3.3.3.1","217.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Females","15 to 24 years","Persons","249","thousands","3","v53040329","1.3.3.3.2","27.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Females","25 to 54 years","Persons","249","thousands","3","v53040330","1.3.3.3.3","181.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Employment","Females","55 years and over","Persons","249","thousands","3","v53040331","1.3.3.3.4","9.3","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Both sexes","15 years and over","Persons","249","thousands","3","v53040332","1.3.4.1.1","417.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040333","1.3.4.1.2","30.6","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040334","1.3.4.1.3","369.4","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Both sexes","55 years and over","Persons","249","thousands","3","v53040335","1.3.4.1.4","17.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Males","15 years and over","Persons","249","thousands","3","v53040336","1.3.4.2.1","261.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Males","15 to 24 years","Persons","249","thousands","3","v53040337","1.3.4.2.2","18.6","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Males","25 to 54 years","Persons","249","thousands","3","v53040338","1.3.4.2.3","232.3","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Males","55 years and over","Persons","249","thousands","3","v53040339","1.3.4.2.4","10.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Females","15 years and over","Persons","249","thousands","3","v53040340","1.3.4.3.1","155.3","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Females","15 to 24 years","Persons","249","thousands","3","v53040341","1.3.4.3.2","12.0","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Females","25 to 54 years","Persons","249","thousands","3","v53040342","1.3.4.3.3","137.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Full-time employment","Females","55 years and over","Persons","249","thousands","3","v53040343","1.3.4.3.4","6.2","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Both sexes","15 years and over","Persons","249","thousands","3","v53040344","1.3.5.1.1","101.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040345","1.3.5.1.2","29.3","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040346","1.3.5.1.3","66.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Both sexes","55 years and over","Persons","249","thousands","3","v53040347","1.3.5.1.4","5.6","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Males","15 years and over","Persons","249","thousands","3","v53040348","1.3.5.2.1","38.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Males","15 to 24 years","Persons","249","thousands","3","v53040349","1.3.5.2.2","14.2","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Males","25 to 54 years","Persons","249","thousands","3","v53040350","1.3.5.2.3","22.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Males","55 years and over","Persons","249","thousands","3","v53040351","1.3.5.2.4","2.6","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Females","15 years and over","Persons","249","thousands","3","v53040352","1.3.5.3.1","62.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Females","15 to 24 years","Persons","249","thousands","3","v53040353","1.3.5.3.2","15.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Females","25 to 54 years","Persons","249","thousands","3","v53040354","1.3.5.3.3","44.4","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Part-time employment","Females","55 years and over","Persons","249","thousands","3","v53040355","1.3.5.3.4","3.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Both sexes","15 years and over","Persons","249","thousands","3","v53040356","1.3.6.1.1","77.0","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040357","1.3.6.1.2","14.2","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040358","1.3.6.1.3","57.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Both sexes","55 years and over","Persons","249","thousands","3","v53040359","1.3.6.1.4","5.7","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Males","15 years and over","Persons","249","thousands","3","v53040360","1.3.6.2.1","36.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Males","15 to 24 years","Persons","249","thousands","3","v53040361","1.3.6.2.2","6.7","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Males","25 to 54 years","Persons","249","thousands","3","v53040362","1.3.6.2.3","27.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Males","55 years and over","Persons","249","thousands","3","v53040363","1.3.6.2.4","2.7","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Females","15 years and over","Persons","249","thousands","3","v53040364","1.3.6.3.1","40.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Females","15 to 24 years","Persons","249","thousands","3","v53040365","1.3.6.3.2","7.5","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Females","25 to 54 years","Persons","249","thousands","3","v53040366","1.3.6.3.3","29.6","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment","Females","55 years and over","Persons","249","thousands","3","v53040367","1.3.6.3.4","3.0","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Both sexes","15 years and over","Persons","249","thousands","3","v53040368","1.3.7.1.1","301.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Both sexes","15 to 24 years","Persons","249","thousands","3","v53040369","1.3.7.1.2","78.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Both sexes","25 to 54 years","Persons","249","thousands","3","v53040370","1.3.7.1.3","167.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Both sexes","55 years and over","Persons","249","thousands","3","v53040371","1.3.7.1.4","55.2","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Males","15 years and over","Persons","249","thousands","3","v53040372","1.3.7.2.1","104.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Males","15 to 24 years","Persons","249","thousands","3","v53040373","1.3.7.2.2","37.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Males","25 to 54 years","Persons","249","thousands","3","v53040374","1.3.7.2.3","46.0","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Males","55 years and over","Persons","249","thousands","3","v53040375","1.3.7.2.4","21.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Females","15 years and over","Persons","249","thousands","3","v53040376","1.3.7.3.1","197.7","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Females","15 to 24 years","Persons","249","thousands","3","v53040377","1.3.7.3.2","41.7","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Females","25 to 54 years","Persons","249","thousands","3","v53040378","1.3.7.3.3","121.8","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Not in labour force","Females","55 years and over","Persons","249","thousands","3","v53040379","1.3.7.3.4","34.1","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v53040380","1.3.8.1.1","12.9","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment rate","Both sexes","15 to 24 years","Percentage","242","units","0","v53040381","1.3.8.1.2","19.2","","","","1"
"2014","Canada","2016A000011124","Immigrants, landed 5 or less years earlier","Unemployment rate","Both sexes","25 to 54 years","Percentage","242","units","0","v53040382","1.3.8.1.3","11.6","","","","1"
